customer_id,txn_date,amount,category
10,2025-04-25,62.21,fuel
12,2025-04-25,7.61,utilities
13,2025-04-25,28.69,retail
16,2025-04-25,26.42,travel
27,2025-04-25,15.25,groceries
28,2025-04-25,55.83,dining
31,2025-04-25,49.66,fuel
38,2025-04-25,172.59,utilities
42,2025-04-25,65.83,fuel
86,2025-04-25,41.23,utilities
91,2025-04-25,15.03,travel
97,2025-04-25,22.9,travel
108,2025-04-25,11.29,utilities
2,2025-04-26,36.22,groceries
5,2025-04-26,11.54,retail
19,2025-04-26,37.12,travel
55,2025-04-26,20.19,retail
67,2025-04-26,17.94,retail
70,2025-04-26,74.86,travel
78,2025-04-26,8.4,utilities
113,2025-04-26,39.68,travel
114,2025-04-26,4.61,fuel
8,2025-04-27,221.6,retail
13,2025-04-27,42.14,fuel
29,2025-04-27,29.32,fuel
30,2025-04-27,52.23,travel
48,2025-04-27,62.66,travel
70,2025-04-27,38.27,utilities
71,2025-04-27,33.84,groceries
76,2025-04-27,15.07,utilities
81,2025-04-27,27.18,fuel
86,2025-04-27,32.84,groceries
89,2025-04-27,18.0,retail
93,2025-04-27,33.42,travel
112,2025-04-27,18.62,fuel
1,2025-04-28,73.65,dining
12,2025-04-28,33.4,travel
17,2025-04-28,59.52,utilities
29,2025-04-28,24.72,groceries
30,2025-04-28,76.05,travel
32,2025-04-28,25.78,utilities
36,2025-04-28,91.37,groceries
37,2025-04-28,159.15,travel
46,2025-04-28,27.28,fuel
59,2025-04-28,39.57,dining
63,2025-04-28,9.31,dining
64,2025-04-28,18.47,retail
100,2025-04-28,68.81,utilities
108,2025-04-28,24.94,dining
111,2025-04-28,71.29,travel
18,2025-04-29,6.18,groceries
21,2025-04-29,15.04,groceries
27,2025-04-29,69.2,retail
32,2025-04-29,13.9,utilities
44,2025-04-29,46.23,fuel
67,2025-04-29,33.0,utilities
68,2025-04-29,25.9,travel
69,2025-04-29,13.98,travel
72,2025-04-29,72.57,utilities
83,2025-04-29,53.45,fuel
84,2025-04-29,16.82,utilities
99,2025-04-29,167.36,groceries
102,2025-04-29,31.07,groceries
118,2025-04-29,70.1,travel
2,2025-04-30,14.31,dining
11,2025-04-30,97.12,utilities
12,2025-04-30,32.39,groceries
40,2025-04-30,8.49,utilities
52,2025-04-30,20.76,groceries
55,2025-04-30,75.32,utilities
63,2025-04-30,207.78,fuel
66,2025-04-30,60.67,retail
77,2025-04-30,16.8,retail
86,2025-04-30,52.42,dining
93,2025-04-30,140.93,fuel
106,2025-04-30,38.16,retail
114,2025-04-30,27.33,utilities
119,2025-04-30,32.24,travel
6,2025-05-01,63.24,dining
17,2025-05-01,13.67,utilities
26,2025-05-01,99.73,utilities
35,2025-05-01,152.1,travel
51,2025-05-01,57.87,dining
58,2025-05-01,27.74,groceries
75,2025-05-01,23.04,utilities
76,2025-05-01,24.0,fuel
77,2025-05-01,53.75,utilities
83,2025-05-01,17.79,dining
88,2025-05-01,202.74,retail
89,2025-05-01,13.46,retail
90,2025-05-01,33.06,retail
96,2025-05-01,69.93,utilities
109,2025-05-01,372.86,fuel
111,2025-05-01,11.21,fuel
3,2025-05-02,7.78,dining
35,2025-05-02,23.94,travel
38,2025-05-02,475.27,groceries
47,2025-05-02,41.39,utilities
49,2025-05-02,79.43,fuel
62,2025-05-02,109.44,travel
67,2025-05-02,15.5,travel
69,2025-05-02,134.07,dining
85,2025-05-02,24.08,retail
86,2025-05-02,114.92,fuel
100,2025-05-02,22.05,dining
104,2025-05-02,73.47,groceries
115,2025-05-02,30.21,fuel
1,2025-05-03,32.33,retail
16,2025-05-03,20.84,dining
18,2025-05-03,66.61,utilities
39,2025-05-03,54.87,dining
41,2025-05-03,6.54,dining
71,2025-05-03,466.74,travel
72,2025-05-03,45.14,groceries
98,2025-05-03,22.86,dining
19,2025-05-04,52.77,utilities
49,2025-05-04,52.71,retail
56,2025-05-04,20.78,groceries
68,2025-05-04,11.92,travel
79,2025-05-04,63.66,utilities
101,2025-05-04,128.56,groceries
111,2025-05-04,35.52,travel
113,2025-05-04,13.77,retail
115,2025-05-04,24.57,fuel
3,2025-05-05,130.85,retail
8,2025-05-05,25.19,groceries
9,2025-05-05,36.19,fuel
10,2025-05-05,11.47,retail
31,2025-05-05,4.44,fuel
39,2025-05-05,35.38,retail
83,2025-05-05,27.44,groceries
98,2025-05-05,6.59,dining
104,2025-05-05,19.12,groceries
2,2025-05-06,71.54,travel
12,2025-05-06,127.59,utilities
29,2025-05-06,33.53,dining
30,2025-05-06,60.1,fuel
88,2025-05-06,32.35,travel
90,2025-05-06,27.08,fuel
99,2025-05-06,143.77,utilities
108,2025-05-06,36.02,groceries
113,2025-05-06,52.81,dining
27,2025-05-07,92.9,travel
34,2025-05-07,20.69,travel
45,2025-05-07,72.7,groceries
56,2025-05-07,166.71,retail
72,2025-05-07,63.27,dining
73,2025-05-07,60.95,utilities
80,2025-05-07,104.76,groceries
91,2025-05-07,117.64,groceries
92,2025-05-07,30.5,fuel
97,2025-05-07,34.63,groceries
102,2025-05-07,10.11,fuel
113,2025-05-07,23.85,utilities
118,2025-05-07,33.35,travel
119,2025-05-07,39.62,travel
19,2025-05-08,57.78,dining
31,2025-05-08,24.03,fuel
44,2025-05-08,24.63,dining
47,2025-05-08,92.04,travel
49,2025-05-08,53.34,groceries
52,2025-05-08,60.31,travel
62,2025-05-08,107.99,travel
72,2025-05-08,17.38,travel
85,2025-05-08,43.95,utilities
86,2025-05-08,22.1,dining
88,2025-05-08,5.02,travel
106,2025-05-08,17.66,dining
108,2025-05-08,134.1,utilities
112,2025-05-08,29.21,fuel
116,2025-05-08,95.57,utilities
120,2025-05-08,57.18,travel
2,2025-05-09,62.0,retail
5,2025-05-09,28.13,groceries
17,2025-05-09,91.21,retail
26,2025-05-09,40.67,utilities
28,2025-05-09,32.68,travel
36,2025-05-09,42.94,dining
40,2025-05-09,1.79,retail
42,2025-05-09,110.75,travel
58,2025-05-09,21.43,travel
63,2025-05-09,46.12,utilities
64,2025-05-09,31.37,utilities
78,2025-05-09,4.86,fuel
84,2025-05-09,31.58,fuel
90,2025-05-09,12.58,dining
101,2025-05-09,60.29,utilities
118,2025-05-09,25.42,utilities
11,2025-05-10,12.07,groceries
18,2025-05-10,41.82,fuel
21,2025-05-10,30.41,fuel
28,2025-05-10,26.91,retail
32,2025-05-10,20.64,groceries
52,2025-05-10,49.26,dining
70,2025-05-10,54.26,groceries
91,2025-05-10,15.3,retail
109,2025-05-10,20.47,utilities
48,2025-05-11,42.77,utilities
67,2025-05-11,104.88,utilities
81,2025-05-11,32.72,retail
119,2025-05-11,25.24,groceries
37,2025-05-12,190.83,fuel
59,2025-05-12,12.45,utilities
76,2025-05-12,52.69,groceries
96,2025-05-12,12.72,dining
100,2025-05-12,22.52,dining
115,2025-05-12,28.05,dining
9,2025-05-13,15.28,fuel
30,2025-05-13,135.57,groceries
38,2025-05-13,120.95,utilities
45,2025-05-13,55.09,dining
52,2025-05-13,22.67,groceries
55,2025-05-13,55.44,dining
69,2025-05-13,72.27,retail
73,2025-05-13,16.77,groceries
75,2025-05-13,188.96,retail
97,2025-05-13,14.06,fuel
101,2025-05-13,15.97,dining
114,2025-05-13,17.28,travel
6,2025-05-14,48.72,utilities
16,2025-05-14,5.29,dining
21,2025-05-14,87.35,groceries
26,2025-05-14,28.72,retail
42,2025-05-14,51.22,dining
49,2025-05-14,117.75,retail
51,2025-05-14,7.36,groceries
90,2025-05-14,51.05,retail
92,2025-05-14,84.0,utilities
93,2025-05-14,60.18,fuel
100,2025-05-14,29.29,retail
119,2025-05-14,22.22,fuel
10,2025-05-15,28.01,travel
35,2025-05-15,81.35,fuel
36,2025-05-15,108.9,travel
41,2025-05-15,21.25,travel
62,2025-05-15,18.86,dining
76,2025-05-15,35.2,retail
77,2025-05-15,20.89,travel
118,2025-05-15,18.35,retail
119,2025-05-15,7.82,dining
1,2025-05-16,34.04,retail
9,2025-05-16,19.89,fuel
28,2025-05-16,6.29,groceries
38,2025-05-16,50.67,groceries
44,2025-05-16,68.32,utilities
72,2025-05-16,46.56,groceries
97,2025-05-16,10.84,retail
112,2025-05-16,68.74,utilities
1,2025-05-17,74.2,utilities
12,2025-05-17,10.26,dining
26,2025-05-17,51.14,dining
30,2025-05-17,107.87,fuel
45,2025-05-17,26.48,fuel
68,2025-05-17,10.26,dining
104,2025-05-17,60.51,travel
111,2025-05-17,168.18,utilities
5,2025-05-18,126.43,retail
26,2025-05-18,10.66,utilities
31,2025-05-18,32.66,utilities
34,2025-05-18,131.46,travel
75,2025-05-18,97.72,dining
79,2025-05-18,98.64,fuel
80,2025-05-18,20.88,utilities
83,2025-05-18,33.12,retail
86,2025-05-18,41.82,retail
99,2025-05-18,22.59,retail
102,2025-05-18,34.1,dining
115,2025-05-18,124.74,fuel
3,2025-05-19,82.24,fuel
29,2025-05-19,60.47,retail
31,2025-05-19,14.39,utilities
32,2025-05-19,21.81,dining
44,2025-05-19,54.53,dining
49,2025-05-19,21.95,groceries
76,2025-05-19,44.23,dining
88,2025-05-19,57.28,travel
98,2025-05-19,29.48,dining
27,2025-05-20,54.69,retail
28,2025-05-20,13.46,dining
45,2025-05-20,20.05,fuel
47,2025-05-20,52.13,groceries
48,2025-05-20,32.78,groceries
52,2025-05-20,68.78,groceries
63,2025-05-20,19.43,dining
70,2025-05-20,44.67,utilities
83,2025-05-20,178.69,retail
85,2025-05-20,47.51,retail
90,2025-05-20,12.99,travel
96,2025-05-20,45.41,groceries
116,2025-05-20,72.49,fuel
118,2025-05-20,23.39,utilities
11,2025-05-21,6.45,groceries
19,2025-05-21,35.19,dining
40,2025-05-21,110.73,utilities
97,2025-05-21,28.64,travel
100,2025-05-21,24.68,travel
106,2025-05-21,151.91,fuel
111,2025-05-21,58.76,dining
3,2025-05-22,64.05,groceries
16,2025-05-22,79.39,travel
27,2025-05-22,73.87,dining
37,2025-05-22,16.5,groceries
73,2025-05-22,15.73,utilities
81,2025-05-22,9.58,utilities
120,2025-05-22,34.47,utilities
2,2025-05-23,35.46,fuel
9,2025-05-23,88.08,dining
17,2025-05-23,45.55,fuel
18,2025-05-23,68.01,retail
19,2025-05-23,104.44,utilities
35,2025-05-23,19.58,utilities
36,2025-05-23,11.26,fuel
58,2025-05-23,63.92,groceries
64,2025-05-23,32.21,utilities
67,2025-05-23,61.86,travel
68,2025-05-23,19.14,groceries
84,2025-05-23,124.78,groceries
91,2025-05-23,26.27,utilities
98,2025-05-23,39.97,travel
5,2025-05-24,20.87,groceries
6,2025-05-24,13.4,retail
16,2025-05-24,26.66,utilities
38,2025-05-24,49.51,utilities
58,2025-05-24,82.87,utilities
69,2025-05-24,10.4,dining
70,2025-05-24,5.43,fuel
79,2025-05-24,96.65,travel
90,2025-05-24,37.25,dining
91,2025-05-24,44.68,dining
99,2025-05-24,12.43,groceries
100,2025-05-24,37.97,fuel
106,2025-05-24,10.78,groceries
109,2025-05-24,49.09,retail
119,2025-05-24,42.41,groceries
34,2025-05-25,24.74,dining
36,2025-05-25,99.52,travel
37,2025-05-25,91.31,travel
42,2025-05-25,43.03,dining
58,2025-05-25,61.69,fuel
59,2025-05-25,29.27,fuel
62,2025-05-25,31.91,utilities
67,2025-05-25,26.24,retail
112,2025-05-25,13.12,utilities
115,2025-05-25,8.54,travel
10,2025-05-26,54.7,travel
49,2025-05-26,291.93,groceries
63,2025-05-26,37.0,utilities
77,2025-05-26,61.91,retail
101,2025-05-26,270.68,travel
104,2025-05-26,43.86,travel
109,2025-05-26,49.67,fuel
114,2025-05-26,164.53,retail
118,2025-05-26,48.13,dining
5,2025-05-27,35.37,dining
35,2025-05-27,17.49,retail
55,2025-05-27,12.67,utilities
83,2025-05-27,22.71,retail
90,2025-05-27,7.96,retail
92,2025-05-27,107.17,dining
93,2025-05-27,23.09,travel
97,2025-05-27,10.38,utilities
118,2025-05-27,89.42,retail
12,2025-05-28,36.07,groceries
17,2025-05-28,38.66,utilities
26,2025-05-28,35.28,fuel
41,2025-05-28,27.29,travel
68,2025-05-28,26.51,utilities
75,2025-05-28,58.54,groceries
85,2025-05-28,97.04,dining
97,2025-05-28,86.67,travel
102,2025-05-28,20.37,groceries
3,2025-05-29,115.44,dining
10,2025-05-29,225.65,retail
18,2025-05-29,601.5,travel
36,2025-05-29,44.6,dining
80,2025-05-29,23.71,retail
116,2025-05-29,36.7,retail
31,2025-05-30,22.73,dining
40,2025-05-30,10.62,fuel
42,2025-05-30,22.83,dining
47,2025-05-30,31.1,fuel
62,2025-05-30,243.64,groceries
88,2025-05-30,60.11,retail
93,2025-05-30,41.8,retail
100,2025-05-30,7.64,travel
1,2025-05-31,28.04,groceries
18,2025-05-31,33.06,retail
26,2025-05-31,73.34,dining
30,2025-05-31,19.62,travel
32,2025-05-31,38.56,retail
37,2025-05-31,49.69,dining
38,2025-05-31,219.44,dining
41,2025-05-31,9.88,utilities
59,2025-05-31,33.21,fuel
79,2025-05-31,25.59,groceries
86,2025-05-31,6.06,dining
96,2025-05-31,16.04,travel
101,2025-05-31,26.39,fuel
118,2025-05-31,58.8,utilities
16,2025-06-01,19.05,utilities
29,2025-06-01,10.56,groceries
120,2025-06-01,24.5,retail
1,2025-06-02,23.32,groceries
9,2025-06-02,94.43,fuel
11,2025-06-02,39.69,travel
27,2025-06-02,15.0,dining
36,2025-06-02,44.46,dining
44,2025-06-02,51.22,travel
47,2025-06-02,130.92,retail
64,2025-06-02,45.91,dining
69,2025-06-02,12.05,dining
91,2025-06-02,15.85,dining
97,2025-06-02,89.2,retail
100,2025-06-02,19.14,dining
104,2025-06-02,4.32,fuel
106,2025-06-02,18.26,dining
111,2025-06-02,22.73,dining
112,2025-06-02,20.85,retail
28,2025-06-03,35.49,fuel
42,2025-06-03,37.5,groceries
44,2025-06-03,115.47,travel
45,2025-06-03,191.83,dining
48,2025-06-03,35.33,fuel
58,2025-06-03,12.81,fuel
70,2025-06-03,739.91,travel
75,2025-06-03,3.56,dining
81,2025-06-03,20.75,retail
88,2025-06-03,26.0,dining
119,2025-06-03,26.69,dining
2,2025-06-04,22.03,retail
34,2025-06-04,15.61,groceries
35,2025-06-04,47.56,travel
37,2025-06-04,62.34,utilities
49,2025-06-04,14.81,utilities
59,2025-06-04,69.38,dining
62,2025-06-04,30.97,groceries
67,2025-06-04,94.67,utilities
88,2025-06-04,37.94,dining
92,2025-06-04,99.85,travel
99,2025-06-04,45.22,travel
115,2025-06-04,140.47,utilities
120,2025-06-04,49.99,travel
16,2025-06-05,37.22,fuel
29,2025-06-05,14.72,fuel
67,2025-06-05,32.03,fuel
80,2025-06-05,50.84,utilities
84,2025-06-05,56.51,travel
98,2025-06-05,38.98,fuel
102,2025-06-05,38.41,groceries
109,2025-06-05,31.0,groceries
114,2025-06-05,30.74,retail
5,2025-06-06,107.66,dining
9,2025-06-06,39.49,dining
18,2025-06-06,16.7,fuel
19,2025-06-06,52.66,groceries
63,2025-06-06,37.98,dining
68,2025-06-06,56.38,utilities
69,2025-06-06,4.49,fuel
84,2025-06-06,128.78,utilities
85,2025-06-06,7.65,fuel
91,2025-06-06,77.04,groceries
104,2025-06-06,134.72,retail
119,2025-06-06,8.78,utilities
6,2025-06-07,15.11,dining
16,2025-06-07,39.63,groceries
41,2025-06-07,102.04,groceries
55,2025-06-07,15.33,groceries
58,2025-06-07,36.69,dining
90,2025-06-07,44.64,fuel
91,2025-06-07,28.31,dining
92,2025-06-07,25.03,utilities
97,2025-06-07,20.91,travel
111,2025-06-07,59.7,travel
119,2025-06-07,37.41,fuel
49,2025-06-08,68.87,groceries
77,2025-06-08,113.35,utilities
11,2025-06-09,21.53,retail
12,2025-06-09,65.71,travel
19,2025-06-09,41.05,dining
28,2025-06-09,100.85,dining
32,2025-06-09,106.08,travel
40,2025-06-09,51.2,travel
81,2025-06-09,70.68,utilities
83,2025-06-09,21.5,retail
93,2025-06-09,28.86,travel
111,2025-06-09,57.99,utilities
41,2025-06-10,55.43,utilities
45,2025-06-10,135.7,retail
68,2025-06-10,274.4,utilities
75,2025-06-10,15.67,utilities
77,2025-06-10,15.75,utilities
88,2025-06-10,63.6,groceries
92,2025-06-10,32.26,dining
93,2025-06-10,6.62,utilities
1,2025-06-11,24.51,dining
6,2025-06-11,42.88,travel
10,2025-06-11,27.5,dining
17,2025-06-11,33.75,groceries
55,2025-06-11,34.3,travel
62,2025-06-11,29.87,dining
80,2025-06-11,7.84,groceries
84,2025-06-11,58.09,groceries
86,2025-06-11,42.49,travel
97,2025-06-11,220.12,dining
112,2025-06-11,275.84,groceries
11,2025-06-12,51.4,dining
18,2025-06-12,5.33,groceries
26,2025-06-12,22.71,travel
30,2025-06-12,95.23,fuel
31,2025-06-12,23.97,utilities
32,2025-06-12,30.63,retail
35,2025-06-12,20.1,travel
80,2025-06-12,10.71,travel
92,2025-06-12,8.87,fuel
115,2025-06-12,49.51,travel
116,2025-06-12,39.27,groceries
118,2025-06-12,52.7,dining
31,2025-06-13,32.17,utilities
36,2025-06-13,148.88,retail
44,2025-06-13,79.49,fuel
47,2025-06-13,22.72,retail
48,2025-06-13,30.73,groceries
79,2025-06-13,40.27,groceries
85,2025-06-13,25.46,retail
100,2025-06-13,11.56,travel
102,2025-06-13,32.29,groceries
111,2025-06-13,188.08,retail
112,2025-06-13,84.46,retail
5,2025-06-14,33.8,utilities
19,2025-06-14,23.31,groceries
29,2025-06-14,22.23,dining
38,2025-06-14,79.46,dining
40,2025-06-14,101.49,fuel
42,2025-06-14,51.15,utilities
63,2025-06-14,33.02,groceries
64,2025-06-14,47.51,travel
68,2025-06-14,100.39,fuel
69,2025-06-14,70.36,retail
30,2025-06-15,57.86,utilities
59,2025-06-15,46.54,fuel
70,2025-06-15,36.24,dining
90,2025-06-15,238.96,utilities
92,2025-06-15,47.3,utilities
6,2025-06-16,206.64,fuel
11,2025-06-16,84.02,fuel
12,2025-06-16,28.43,fuel
27,2025-06-16,146.1,utilities
49,2025-06-16,90.47,travel
70,2025-06-16,118.53,utilities
97,2025-06-16,47.4,dining
104,2025-06-16,105.53,dining
106,2025-06-16,58.88,retail
111,2025-06-16,32.16,groceries
114,2025-06-16,12.98,travel
17,2025-06-17,83.24,dining
30,2025-06-17,27.71,utilities
37,2025-06-17,9.11,travel
99,2025-06-17,52.64,travel
109,2025-06-17,158.33,retail
34,2025-06-18,20.06,groceries
45,2025-06-18,9.18,utilities
67,2025-06-18,19.99,fuel
77,2025-06-18,15.92,groceries
86,2025-06-18,12.81,utilities
88,2025-06-18,30.7,travel
102,2025-06-18,45.42,groceries
116,2025-06-18,18.08,retail
6,2025-06-19,12.86,utilities
16,2025-06-19,39.72,fuel
18,2025-06-19,21.46,retail
81,2025-06-19,46.31,dining
93,2025-06-19,37.31,groceries
97,2025-06-19,46.96,utilities
98,2025-06-19,28.67,retail
104,2025-06-19,95.09,retail
106,2025-06-19,34.78,fuel
31,2025-06-20,3.67,utilities
75,2025-06-20,38.84,groceries
90,2025-06-20,93.22,dining
112,2025-06-20,22.35,fuel
115,2025-06-20,25.47,utilities
10,2025-06-21,38.97,utilities
26,2025-06-21,20.02,groceries
32,2025-06-21,18.22,retail
42,2025-06-21,25.49,fuel
58,2025-06-21,62.74,fuel
64,2025-06-21,73.83,groceries
81,2025-06-21,121.5,retail
91,2025-06-21,14.41,dining
100,2025-06-21,14.03,retail
114,2025-06-21,42.94,dining
118,2025-06-21,5.46,dining
27,2025-06-22,45.39,travel
28,2025-06-22,102.12,utilities
38,2025-06-22,10.03,dining
44,2025-06-22,21.68,travel
80,2025-06-22,45.39,dining
116,2025-06-22,68.73,utilities
17,2025-06-23,64.93,travel
29,2025-06-23,225.57,retail
47,2025-06-23,58.86,travel
55,2025-06-23,40.34,travel
83,2025-06-23,55.75,dining
102,2025-06-23,25.52,dining
118,2025-06-23,46.67,fuel
30,2025-06-24,42.74,dining
36,2025-06-24,54.08,travel
48,2025-06-24,111.34,retail
58,2025-06-24,40.38,utilities
63,2025-06-24,135.24,travel
67,2025-06-24,22.92,travel
84,2025-06-24,41.32,utilities
85,2025-06-24,7.84,travel
88,2025-06-24,44.01,groceries
1,2025-06-25,100.07,fuel
5,2025-06-25,81.85,dining
11,2025-06-25,10.34,groceries
62,2025-06-25,11.13,fuel
68,2025-06-25,104.56,utilities
69,2025-06-25,185.36,travel
84,2025-06-25,21.88,retail
93,2025-06-25,38.89,retail
99,2025-06-25,35.23,travel
115,2025-06-25,131.47,groceries
6,2025-06-26,56.92,utilities
12,2025-06-26,140.18,groceries
16,2025-06-26,145.96,utilities
19,2025-06-26,56.14,fuel
29,2025-06-26,29.52,fuel
34,2025-06-26,24.46,utilities
35,2025-06-26,33.47,dining
38,2025-06-26,34.05,travel
42,2025-06-26,71.69,travel
77,2025-06-26,51.31,retail
79,2025-06-26,51.68,dining
92,2025-06-26,90.2,fuel
10,2025-06-27,16.74,groceries
19,2025-06-27,22.29,groceries
26,2025-06-27,80.73,dining
30,2025-06-27,71.83,fuel
45,2025-06-27,14.01,utilities
58,2025-06-27,17.83,travel
67,2025-06-27,84.51,groceries
75,2025-06-27,15.99,retail
93,2025-06-27,103.34,retail
97,2025-06-27,63.58,retail
100,2025-06-27,40.83,dining
30,2025-06-28,16.3,travel
91,2025-06-28,60.3,retail
97,2025-06-28,70.14,dining
99,2025-06-28,224.35,utilities
12,2025-06-29,26.0,utilities
18,2025-06-29,37.2,travel
42,2025-06-29,149.35,retail
59,2025-06-29,6.11,fuel
79,2025-06-29,171.49,fuel
81,2025-06-29,67.61,travel
83,2025-06-29,107.96,utilities
100,2025-06-29,12.03,groceries
102,2025-06-29,93.15,dining
31,2025-06-30,31.05,travel
37,2025-06-30,37.27,dining
49,2025-06-30,34.46,fuel
77,2025-06-30,53.98,fuel
92,2025-06-30,5.59,fuel
99,2025-06-30,24.96,fuel
106,2025-06-30,30.79,utilities
111,2025-06-30,32.15,retail
114,2025-06-30,11.86,utilities
10,2025-07-01,99.13,groceries
11,2025-07-01,49.51,fuel
28,2025-07-01,139.44,dining
32,2025-07-01,71.91,fuel
64,2025-07-01,62.17,utilities
81,2025-07-01,24.08,travel
85,2025-07-01,22.57,utilities
98,2025-07-01,9.28,utilities
116,2025-07-01,89.88,groceries
1,2025-07-02,123.36,travel
10,2025-07-02,17.22,fuel
18,2025-07-02,23.12,utilities
29,2025-07-02,8.2,retail
55,2025-07-02,99.22,dining
68,2025-07-02,145.61,travel
104,2025-07-02,27.76,groceries
112,2025-07-02,116.28,groceries
36,2025-07-03,23.24,groceries
44,2025-07-03,55.06,fuel
58,2025-07-03,120.7,dining
80,2025-07-03,66.33,utilities
102,2025-07-03,10.64,utilities
63,2025-07-04,40.24,retail
79,2025-07-04,48.68,travel
90,2025-07-04,36.39,travel
91,2025-07-04,61.57,groceries
5,2025-07-05,31.61,dining
16,2025-07-05,41.91,fuel
31,2025-07-05,44.17,groceries
34,2025-07-05,102.08,utilities
42,2025-07-05,12.57,travel
69,2025-07-05,53.84,fuel
104,2025-07-05,23.01,travel
118,2025-07-05,12.1,retail
11,2025-07-06,15.81,fuel
17,2025-07-06,122.77,travel
31,2025-07-06,23.5,dining
42,2025-07-06,22.59,groceries
67,2025-07-06,16.74,groceries
98,2025-07-06,153.35,groceries
1,2025-07-07,11.88,retail
5,2025-07-07,31.34,dining
6,2025-07-07,144.27,utilities
26,2025-07-07,64.81,dining
47,2025-07-07,24.11,fuel
84,2025-07-07,25.45,fuel
91,2025-07-07,84.75,groceries
111,2025-07-07,17.75,fuel
115,2025-07-07,18.8,fuel
12,2025-07-08,137.16,fuel
45,2025-07-08,35.2,utilities
48,2025-07-08,27.62,utilities
59,2025-07-08,30.47,groceries
62,2025-07-08,31.82,travel
63,2025-07-08,35.59,groceries
81,2025-07-08,139.19,retail
85,2025-07-08,26.39,dining
99,2025-07-08,16.95,groceries
102,2025-07-08,93.4,retail
35,2025-07-09,37.99,utilities
36,2025-07-09,128.02,groceries
47,2025-07-09,96.45,retail
114,2025-07-09,14.97,utilities
28,2025-07-10,110.45,fuel
42,2025-07-10,124.63,travel
47,2025-07-10,29.4,utilities
48,2025-07-10,10.68,utilities
63,2025-07-10,2.07,travel
80,2025-07-10,19.08,fuel
92,2025-07-10,43.78,dining
93,2025-07-10,35.73,dining
114,2025-07-10,37.73,dining
28,2025-07-11,92.07,groceries
29,2025-07-11,30.69,travel
36,2025-07-11,10.52,utilities
44,2025-07-11,31.61,fuel
62,2025-07-11,44.5,dining
75,2025-07-11,30.23,travel
77,2025-07-11,19.86,dining
80,2025-07-11,19.47,dining
83,2025-07-11,12.87,utilities
97,2025-07-11,21.56,fuel
100,2025-07-11,39.4,fuel
118,2025-07-11,120.41,utilities
18,2025-07-12,21.86,travel
26,2025-07-12,42.08,travel
30,2025-07-12,11.83,groceries
49,2025-07-12,46.77,retail
55,2025-07-12,21.77,groceries
67,2025-07-12,12.99,travel
98,2025-07-12,296.62,dining
106,2025-07-12,63.49,groceries
16,2025-07-13,39.77,dining
44,2025-07-13,22.56,retail
58,2025-07-13,44.7,groceries
77,2025-07-13,67.52,retail
79,2025-07-13,128.14,utilities
10,2025-07-14,47.8,fuel
12,2025-07-14,18.63,retail
29,2025-07-14,61.02,groceries
37,2025-07-14,67.4,travel
44,2025-07-14,118.42,dining
47,2025-07-14,72.13,retail
102,2025-07-14,29.02,utilities
116,2025-07-14,21.47,groceries
118,2025-07-14,57.88,retail
1,2025-07-15,9.15,retail
11,2025-07-15,40.36,travel
17,2025-07-15,17.35,fuel
32,2025-07-15,54.49,utilities
34,2025-07-15,18.43,fuel
64,2025-07-15,20.59,dining
80,2025-07-15,47.86,utilities
81,2025-07-15,38.55,dining
90,2025-07-15,21.71,dining
100,2025-07-15,46.45,utilities
104,2025-07-15,3.32,utilities
10,2025-07-16,44.64,groceries
34,2025-07-16,83.74,fuel
35,2025-07-16,21.54,dining
47,2025-07-16,56.24,groceries
64,2025-07-16,122.86,retail
90,2025-07-16,30.2,travel
99,2025-07-16,40.01,retail
102,2025-07-16,33.24,fuel
111,2025-07-16,71.5,retail
112,2025-07-16,65.19,groceries
6,2025-07-17,78.03,fuel
31,2025-07-17,16.63,travel
55,2025-07-17,30.1,dining
77,2025-07-17,52.22,retail
90,2025-07-17,14.08,travel
91,2025-07-17,21.37,retail
92,2025-07-17,10.69,retail
111,2025-07-17,27.2,travel
37,2025-07-18,38.01,retail
58,2025-07-18,42.65,groceries
92,2025-07-18,22.6,groceries
98,2025-07-18,36.35,travel
116,2025-07-18,218.46,fuel
18,2025-07-19,18.89,travel
48,2025-07-19,156.34,groceries
84,2025-07-19,42.74,utilities
114,2025-07-19,29.55,groceries
115,2025-07-19,29.59,groceries
6,2025-07-20,151.23,fuel
100,2025-07-20,82.67,utilities
118,2025-07-20,46.74,dining
6,2025-07-21,51.1,travel
12,2025-07-21,32.38,fuel
77,2025-07-21,31.57,groceries
85,2025-07-21,50.23,groceries
100,2025-07-21,45.1,fuel
104,2025-07-21,69.37,fuel
29,2025-07-22,30.82,groceries
32,2025-07-22,19.92,fuel
45,2025-07-22,21.55,groceries
58,2025-07-22,14.91,retail
59,2025-07-22,13.68,fuel
64,2025-07-22,15.38,fuel
79,2025-07-22,46.14,groceries
90,2025-07-22,33.33,retail
97,2025-07-22,48.38,dining
26,2025-07-23,161.06,retail
31,2025-07-23,92.59,utilities
36,2025-07-23,434.01,retail
62,2025-07-23,9.77,fuel
63,2025-07-23,38.34,groceries
77,2025-07-23,68.91,fuel
106,2025-07-23,29.1,utilities
34,2025-07-24,9.98,groceries
42,2025-07-24,10.86,groceries
47,2025-07-24,39.42,fuel
58,2025-07-24,102.61,groceries
28,2025-07-25,101.51,retail
37,2025-07-25,11.09,travel
83,2025-07-25,85.85,fuel
92,2025-07-25,60.35,fuel
